horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
1.0300761014223099,127,29,17,2,1.0,0.9392161731288534,0.05451407790970856,1,jmstate,0.6295860111713409
1.0567754407723744,127,29,17,2,1.0,0.9392161731288534,0.051687822022001374,1,jmstate,0.6295860111713409
1.083474780122439,127,29,17,2,1.0,0.9392161731288534,0.04908096171915644,1,jmstate,0.6295860111713409
1.1101741194725037,127,29,17,2,1.0,0.9392161731288534,0.0468779326539246,1,jmstate,0.6295860111713409
1.1368734588225682,127,29,17,2,0.9999999999999999,0.9392161731288534,0.044781717526704325,1,jmstate,0.6295860111713409
1.1635727981726327,127,29,17,2,0.9999999999999999,0.9392161731288534,0.04346371648990731,1,jmstate,0.6295860111713409
1.1902721375226974,127,29,17,2,0.9999999999999999,0.9392161731288534,0.04303678392507189,1,jmstate,0.6295860111713409
1.216971476872762,127,29,17,2,0.9999999999999999,0.9392161731288534,0.04260765161299257,1,jmstate,0.6295860111713409
1.2436708162228265,127,29,17,2,0.9999999999999999,0.9392161731288534,0.04396398033336924,1,jmstate,0.6295860111713409
1.2703701555728912,127,29,17,2,1.0,0.9392161731288534,0.0374582011145351,1,jmstate,0.6295860111713409
1.297069494922956,127,29,17,2,1.0,0.9392161731288534,0.03447602523585115,1,jmstate,0.6295860111713409
1.3237688342730205,127,29,17,2,1.0,0.9392161731288534,0.03377609827624677,1,jmstate,0.6295860111713409
1.350468173623085,127,29,17,2,1.0,0.9392161731288534,0.03328311704482865,1,jmstate,0.6295860111713409
1.3771675129731498,127,29,17,2,1.0,0.9392161731288534,0.033076961030295185,1,jmstate,0.6295860111713409
1.403866852323214,127,29,17,2,1.0,0.9392161731288534,0.040422403081076745,1,jmstate,0.6295860111713409
1.4305661916732788,127,29,17,2,,,,1,jmstate,0.6295860111713409
0.9060640305280685,65,13,10,0,,,,1,jmstate,0.8879777491092682
0.9241503119468689,65,13,10,0,,,,1,jmstate,0.8879777491092682
0.9422365933656692,65,13,10,1,1.0,1.0,0.07736831536670061,1,jmstate,0.8879777491092682
0.9603228747844696,65,13,10,1,1.0,1.0,0.07526884342176623,1,jmstate,0.8879777491092682
0.97840915620327,65,13,10,1,1.0,1.0,0.07319385495408698,1,jmstate,0.8879777491092682
0.9964954376220703,65,13,10,1,1.0,1.0,0.07115580419759346,1,jmstate,0.8879777491092682
1.0145817190408706,65,13,10,1,1.0,1.0,0.06916732069154469,1,jmstate,0.8879777491092682
1.032668000459671,65,13,10,1,1.0,1.0,0.06724610846779751,1,jmstate,0.8879777491092682
1.0507542818784714,65,13,10,1,1.0,1.0,0.06538218402158581,1,jmstate,0.8879777491092682
1.0688405632972717,65,13,10,1,1.0,1.0,0.063577492160164,1,jmstate,0.8879777491092682
