horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
1.39524238655965,187,47,28,6,0.18656650962751228,0.328188035308311,0.5262812946192581,3,jmbayes2,0.370852038264275
1.43056619167328,187,47,28,6,,,,3,jmbayes2,0.370852038264275
0.656285350521406,119,37,16,1,1.0,1.0,0.020876377861790665,3,jmbayes2,0.629586011171341
0.68298468987147,119,37,16,1,1.0,1.0,0.017115744843587175,3,jmbayes2,0.629586011171341
0.709684029221535,119,37,16,2,0.4842791492999894,0.48210128714928185,0.04966307624218495,3,jmbayes2,0.629586011171341
0.736383368571599,119,37,16,2,0.4862550912566945,0.48210128714928185,0.04852209619589087,3,jmbayes2,0.629586011171341
0.763082707921664,119,37,16,2,0.48701506893235036,0.48210128714928185,0.051288748456000115,3,jmbayes2,0.629586011171341
0.789782047271729,119,37,16,2,0.490745868431024,0.48210128714928185,0.04306098156510452,3,jmbayes2,0.629586011171341
0.816481386621793,119,37,16,2,0.4664956716896443,0.48210128714928185,0.0456673965939642,3,jmbayes2,0.629586011171341
0.843180725971858,119,37,16,2,0.46649567168964434,0.48210128714928185,0.04238759576159724,3,jmbayes2,0.629586011171341
0.869880065321922,119,37,16,2,0.46649567168964434,0.48210128714928185,0.045614048608336406,3,jmbayes2,0.629586011171341
0.896579404671987,119,37,16,2,0.46649567168964434,0.48210128714928185,0.035661597733656715,3,jmbayes2,0.629586011171341
0.923278744022051,119,37,16,2,0.46649567168964434,0.48210128714928185,0.03689756506038591,3,jmbayes2,0.629586011171341
0.949978083372116,119,37,16,2,0.4664956716896443,0.48210128714928185,0.038166343078673434,3,jmbayes2,0.629586011171341
0.976677422722181,119,37,16,2,0.46649567168964434,0.48210128714928185,0.040155636425469196,3,jmbayes2,0.629586011171341
1.00337676207225,119,37,16,2,0.46649567168964423,0.48210128714928185,0.04137118016220787,3,jmbayes2,0.629586011171341
1.03007610142231,119,37,16,2,0.46649567168964434,0.4642427108440847,0.043756332525430104,3,jmbayes2,0.629586011171341
1.05677544077237,119,37,16,2,0.4664956716896443,0.4642427108440847,0.04774825992893676,3,jmbayes2,0.629586011171341
1.08347478012244,119,37,16,2,0.4664956716896443,0.48210128714928185,0.05186854484337412,3,jmbayes2,0.629586011171341
1.1101741194725,119,37,16,2,0.46649567168964434,0.48210128714928185,0.055376873057128385,3,jmbayes2,0.629586011171341
1.13687345882257,119,37,16,2,0.46649567168964434,0.49995986345447907,0.061317121534780424,3,jmbayes2,0.629586011171341
1.16357279817263,119,37,16,2,0.4664956716896443,0.49995986345447907,0.049772333257558095,3,jmbayes2,0.629586011171341
1.1902721375227,119,37,16,2,0.4664956716896443,0.49995986345447907,0.05203697745436982,3,jmbayes2,0.629586011171341
1.21697147687276,119,37,16,2,0.4664956716896443,0.49995986345447907,0.05600585486086419,3,jmbayes2,0.629586011171341
1.24367081622283,119,37,16,2,0.4664956716896443,0.49995986345447907,0.06177539711002165,3,jmbayes2,0.629586011171341
1.27037015557289,119,37,16,2,0.4664956716896443,0.49995986345447907,0.06964094890582503,3,jmbayes2,0.629586011171341
1.29706949492296,119,37,16,2,0.4664956716896443,0.49995986345447907,0.07043387269971747,3,jmbayes2,0.629586011171341
1.32376883427302,119,37,16,2,0.4664956716896443,0.49995986345447907,0.07836374867712823,3,jmbayes2,0.629586011171341
1.35046817362309,119,37,16,2,0.4664956716896443,0.49995986345447907,0.12992989554991718,3,jmbayes2,0.629586011171341
1.37716751297315,119,37,16,2,0.4664956716896443,0.49995986345447907,0.13985367060653286,3,jmbayes2,0.629586011171341
1.40386685232321,119,37,16,3,,,,3,jmbayes2,0.629586011171341
1.43056619167328,119,37,16,3,,,,3,jmbayes2,0.629586011171341
0.906064030528068,62,16,10,0,,,,3,jmbayes2,0.887977749109268
0.924150311946869,62,16,10,0,,,,3,jmbayes2,0.887977749109268
0.942236593365669,62,16,10,0,,,,3,jmbayes2,0.887977749109268
0.96032287478447,62,16,10,0,,,,3,jmbayes2,0.887977749109268
0.97840915620327,62,16,10,0,,,,3,jmbayes2,0.887977749109268
0.99649543762207,62,16,10,0,,,,3,jmbayes2,0.887977749109268
1.01458171904087,62,16,10,0,,,,3,jmbayes2,0.887977749109268
1.03266800045967,62,16,10,0,,,,3,jmbayes2,0.887977749109268
1.05075428187847,62,16,10,0,,,,3,jmbayes2,0.887977749109268
