horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,target_state,transition,landmark,fold,model
2.942681872844696,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.9833692789077757,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.024056684970856,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.0647440910339356,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.1054314970970154,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.146118903160095,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.186806309223175,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.227493715286255,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.268181121349335,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.3088685274124146,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.3495559334754943,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.390243339538574,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.4309307456016542,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.471618151664734,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.5123055577278137,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.552992963790894,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.593680369853973,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.6343677759170534,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.675055181980133,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
3.715742588043213,12,3,8,1,,,,1,0->1,2.495120406150818,1,parametric
2.5358078122138976,36,9,19,0,,,,2,1->2,2.495120406150818,1,parametric
2.5764952182769774,36,9,19,0,,,,2,1->2,2.495120406150818,1,parametric
2.6171826243400576,36,9,19,1,1.0,1.0,0.11274947728577511,2,1->2,2.495120406150818,1,parametric
2.6578700304031373,36,9,19,1,1.0,1.0,0.11113716252160938,2,1->2,2.495120406150818,1,parametric
2.698557436466217,36,9,19,1,0.75,0.8,0.10736449561832878,2,1->2,2.495120406150818,1,parametric
2.739244842529297,36,9,19,1,0.6666666666666667,0.8,0.10655657622754247,2,1->2,2.495120406150818,1,parametric
2.7799322485923765,36,9,19,1,0.6666666666666667,0.8,0.10950151528520043,2,1->2,2.495120406150818,1,parametric
2.8206196546554567,36,9,19,1,0.6666666666666667,0.8,0.10465193051913808,2,1->2,2.495120406150818,1,parametric
2.8613070607185365,36,9,19,2,1.0,0.8807995136998351,0.15390740301435207,2,1->2,2.495120406150818,1,parametric
2.901994466781616,36,9,19,2,1.0,0.8807995136998351,0.14453543016538106,2,1->2,2.495120406150818,1,parametric
2.942681872844696,36,9,19,2,1.0,0.8807995136998351,0.12559752169738436,2,1->2,2.495120406150818,1,parametric
